0.145369,1,0.393281,1,0,0,0.613988,0.216718,0.194698,0.685541,0.965192,0.057389,1,0.0915538,0.143268,0.373205,1,0.216718,0.0634743,0.0486145,0.639356,0.0915538,0.0995058,0.893024,0.0323652,0.639356,0,0.373347,0,0.146811,1,0.659114,0.020398,0,0,0.855328,1,0.5,0.0224591,0.326522
0.022762,1,0.609829,0.0840579,0,0.304891,0.420876,0.807858,0.0162795,0.702121,0.275219,0.0433904,0.343674,0.0281495,0.0404388,0.400612,0.0232886,0.807858,0.0895436,0.0971264,0.0132986,0.0281495,0.165156,0.283295,0.0357587,0.0132986,0.274803,0.381528,0.0968144,0.0284815,1,0.423541,0.051433,0.199113,0.03532,0.370731,0.144602,0.5,0.0159966,0.0255921
0.211493,1,0.563452,0.0416112,0.00552307,0.136066,0.175571,0.836155,0.207827,0.72808,1,0.0237505,0.690427,0.213377,0.0148874,0.433536,0.0356607,0.836155,0.0150073,0.0175301,0.0234323,0.213377,0.129428,0.204815,0.0216861,0.0234323,0.101593,0.106717,0.147464,0.21831,0.751125,0.448328,0.0938769,0.0603652,0.0738128,0.447216,0.211535,0.5,0.0661823,0.211342
0.554763,1,0.409732,0.083088,0.0888736,0.172921,0.295537,0.542896,0.412839,0.680514,0.930501,0.0127066,0.211842,0.557273,0.0465543,0.370979,0.0713911,0.542896,0.0123953,0.106153,0.11189,0.557273,0.851324,0.320242,0.0124844,0.11189,0.121097,0.0505143,0.14588,0.567892,1,0.646688,0.0708402,0.426216,0.0924043,0.38256,0.323089,1,0.0250406,0.560824
0.0463213,1,0.799366,0.00112211,0,0.230137,0.118881,0.762246,0.0102286,0.464668,0.0909685,0.0113144,0.464238,0.0438943,0.00659618,0.260545,0.000658554,0.762246,0.00786702,0.0468089,0.000284009,0.0438943,0.160367,0,0.0100994,0.000284009,0.220068,0.772957,0,0.0536221,1,0.436479,0.13577,0.0366592,0,0.488816,0,0.5,0.00452761,0.0305093
0.266603,1,0.703991,0.0183405,0.0368641,0.0819865,0.151728,0.717822,0.22045,0.682761,0.999883,0.103478,0.424533,0.33374,0.0143538,0.336748,0.0147331,0.717822,0.0656728,0.0981453,0.0114356,0.33374,0.493924,0.133822,0.0882219,0.0114356,0.0200996,0.444852,0.560203,0.342305,1,0.344212,0.236061,0.309692,0.194977,0.386943,0.13604,0.5,0.166944,0.248001
0.00412055,1,0.414874,0.0171902,0,0.0802743,0.0692137,0.775349,0.00966775,0.706555,0.0661162,0.0370521,0.332558,0.0227435,0.0199517,0.400913,0.0118143,0.775349,0.0167414,0.0934671,0.00217669,0.0227435,0.140275,0.108332,0.0353701,0.00217669,0.0322878,0.977681,0.0586081,0.0251109,0.751125,0.618789,0.00642126,0.374511,0.0206869,0.450012,0.103155,1,0.00698262,0.00665525
0.181611,1,0.36581,0.710356,0,0.180466,0.872212,0,0.254304,0.833007,0.930687,0.00774446,0.435782,0.209439,0.0560822,0.382621,0.50184,0,0.00557303,0.0352882,1,0.209439,0.175756,1,0.00721914,1,0.131932,0.00312215,0,0.190699,0.751125,0.558928,0.0238952,0.0447068,0,0.810898,0.921557,0.483333,0.0029666,0.217769
0.0831819,1,0.57284,0.0107518,0,0.175837,0.0766573,0.744205,0.0204141,0.681152,0.503253,0.0145611,0.464066,0.0908608,0.0558129,0.402874,0.0115232,0.744205,0.0172817,0.0759525,0.00273276,0.0908608,0.143373,0.0690845,0.0129176,0.00273276,0.140283,0.599875,0.168648,0.0934138,0.70105,0.479553,0.186697,0.0701332,0.075738,0.849675,0.0912484,0.766667,0.0298452,0.0873289
0.495873,1,0.487955,0.00475561,0,0.306203,0.0772974,0.7628,0.0364017,0.695812,0.0354623,0.00941665,0.331325,0.174549,0.0469093,0.798792,0.00424068,0.7628,0.00929327,0.0472605,0.00207996,0.174549,0.0494502,0.0635424,0.00951403,0.00207996,0.23594,0.548735,0.0343875,0.158426,1,0.553498,0.756125,0.21089,0.00794195,0.51527,0.0755716,0.5,0.0044348,0.598657
0.332696,1,0.498222,0.989726,0,0.151685,1,0.798306,0.429429,0.714792,0.986137,0.0188621,0,0.376578,0.0847645,0.390257,0.0530724,0.798306,0.016996,0.0524678,0.0339415,0.376578,0.436639,0.946993,0.0191447,0.0339415,0.101776,0.0729832,0.0462782,0.386837,0.751125,0.526504,0.12593,0.582357,0.0175173,0.460825,0.27856,0.5,0.0205135,0.326173
0.0670476,1,0.54767,0.06156,0,0.181475,0.195067,0.783852,0.0627526,0.619195,0.427008,0.0190885,0.316307,0.0644625,0.0461969,0.403889,0.0445944,0.783852,0.0105272,0.0509557,0.0129161,0.0644625,0.0799786,0.246142,0.0203262,0.0129161,0.132271,0.233828,0.0360869,0.0677325,0.250375,0.559142,0.213932,0.103034,0.00874013,0.447916,0.226089,1,0.00493624,0.0679737
0.675252,1,0.533147,0.0883927,0.0369793,0.273444,0.479475,0.894321,0.567099,0.52389,0.60787,0.00739707,0.433876,0.706666,0.0140789,0.45493,0.050313,0.894321,0.00875127,0.0654578,0.0262379,0.706666,0.171985,0.309269,0.00751822,0.0262379,0.217177,0.160916,0.22052,0.701277,1,0.65686,0.0343521,0.317663,0.133781,0.575033,0.265409,0.5,0.00540713,0.57826
0.14305,1,0.56196,0.0435809,0.0699762,0.19995,0.239465,0.768692,0.0458939,0.627997,0.781713,0.0147235,0.462188,0.151949,0.0252553,0.379616,0.0423998,0.768692,0.0177536,0.0505941,0.0192728,0.151949,0.215025,0.221392,0.0142529,0.0192728,0.137775,0.584493,0.314551,0.157542,1,0.536893,0.267592,0.395761,0.126038,0.661155,0.24289,1,0.00924488,0.145542
0.0246559,1,0.149875,0.0572441,0,0.316347,0.0469396,0.851748,0.00629193,0.654861,0.174228,0.0186484,0.314082,0.0176091,0,0.379167,0.0769315,0.851748,0.0150628,0.137345,0.0338693,0.0176091,0.261349,0.180982,0.0190614,0.0338693,0.262853,0.919749,0.0303054,0.0168595,1,0.934389,0.0205981,0.656786,0.00726283,0.5333,0.274292,0.775,0.00158748,0.03323
0.19466,1,0.524822,0.00398557,0,0.179111,0.145269,0.75793,0.0515581,0.716343,0.266738,0.0190133,0.276338,0.197674,0.0168421,0.391327,0.0036906,0.75793,0.0149587,0.237834,0.00234076,0.197674,1,0.0597584,0.0172305,0.00234076,0.177244,0.816339,0.0825557,0.192393,1,0.497988,0.415839,0.521719,0.0441813,0.255276,0.0688417,0.5,0.00339583,0.210013
0.546604,1,0.505337,0.016855,0.142849,0.307264,0.182284,0.684724,0.139794,0.687735,0.999883,0.0200943,0.495409,0.580201,0.0192936,0.308235,0.00925049,0.684724,0.015374,0.103275,0.00725137,0.580201,0.432136,0.121917,0.0177916,0.00725137,0.256247,0.604832,0.691355,0.569775,1,0.542767,0.0742175,0.453983,0.653071,0.253054,0.113178,0.5,0.00396374,0.568465
0.0952854,1,0.613312,0.124116,0,0.299885,0.331858,0.799112,0.0547343,0.448296,0.999883,0.0653107,0.289008,0.0592786,0.130315,0.379831,0.0840955,0.799112,0.0696479,0.0496718,0.0269645,0.0592786,0.125999,0.343169,0.0765973,0.0269645,0.29652,0.331411,0,0.0681431,1,0.640728,0.132226,0.215672,0,0.604945,0.307877,0.5,0.00569631,0.092332
0.0668842,1,0.771947,0.0218902,0,1,0.13209,0.765719,0.0218879,0.536483,0.236672,1,0.208044,0.0342741,1,0.387883,0.0197442,0.765719,1,0.0492818,0.00434944,0.0342741,0.0646117,0.117595,1,0.00434944,1,0.206782,0,0.0403202,1,0.402025,0.0210825,0.315854,0,0.154738,0.135043,0.5,0.176606,0.0652767
0.366937,1,0.837892,0.0135084,0,0.242615,0.0697246,0.784497,0.112346,0,0.0551222,0.0158715,0.424012,0.131681,0.0401758,1,0.00963791,0.784497,0.0086797,0.0473967,0.00259386,0.131681,0.0119517,0.106464,0.0106726,0.00259386,0.109086,0.305262,0.23828,0.126608,0.70105,0.801248,0.544093,0.454439,0.107375,0.285968,0.111597,0.5,0.00594041,0.421428
0.319894,1,0.498375,0.0110919,0,0.293422,0.137047,0.728574,0.0596387,0.695239,0.411286,0.00741238,0.369738,0.384391,0.0219834,0.289585,0.00704127,0.728574,0.0179483,0.0496236,0.00339802,0.384391,0.2538,0.10416,0.00710555,0.00339802,0.243242,0.544427,0.020145,0.385381,1,0.543351,0.132329,0.343065,0.00711291,0.536952,0.0957952,0.5,0.00396106,0.323524
0.595057,1,0.221429,0.0176119,0,0.155701,0.113164,0.770259,0.569135,0.611507,0.770534,0.0222157,0.150578,0.484334,0.0122083,0.4426,0.0143627,0.770259,0.0246029,0.0865774,0.00824375,0.484334,0.282537,0.13661,0.0203439,0.00824375,0.0970563,0.245668,0.0496761,0.482015,1,0.899013,0.095734,0.430016,0.0109364,0.587531,0.143029,1,0.0132891,0.652711
0.874356,0.5,0.348759,0.291463,0,0.221416,0.646563,0.818992,0.959286,0.706219,0.496472,0,0.786889,0.84523,0.0204694,0.365553,0.318344,0.818992,0.00260025,0.0468299,0.232373,0.84523,0.0350011,0.571009,3.42878e-05,0.232373,0.171008,0.0952983,0.248147,0.836333,1,0.686604,0.219605,0.0249362,0.118725,0.474906,0.659258,0.5,0.000153755,0.939743
0.155264,1,0.447812,0.0218465,0,0.0576953,0.176829,0.744119,0.0899842,0.685967,0.430174,0.158614,0.359627,0.140448,0.0448529,0.35521,0.0163618,0.744119,0.084648,0.0476604,0.0166162,0.140448,0.458412,0.174298,0.135816,0.0166162,0.0361471,0.0332093,0.0193358,0.138102,1,0.603056,0.212962,0.228174,0.00600308,0.618893,0.166675,1,1,0.178321
0.228549,1,0.62893,0.00504288,0.0413038,0.1479,0.0951844,0.746986,0.0506932,0.684206,0.191959,0.0244911,0.4116,0.176083,0.00527131,0.303463,0.00355144,0.746986,0.00815342,0.112125,0.00296639,0.176083,0.329958,0.0781163,0.0220175,0.00296639,0.0992999,0.561771,0.134351,0.172301,1,0.419617,0.184745,0.239986,0.0624612,0.480491,0.0769391,1,0.0119447,0.232587
0.0317692,1,0.527046,0.0765003,0,0.248019,0.190473,0.700477,0.00637258,0.640684,0,0.0206471,0.394344,0.0458186,0.0732768,0.37897,0.0563339,0.700477,0.0128177,0.0465527,0.00816104,0.0458186,0.620604,0.279397,0.0228888,0.00816104,0.210223,0.214559,0.113412,0.0442494,1,0.561516,0.441741,0.374182,0.0346044,0.630763,0.254027,1,0.00345674,0.0364196
0.0676038,1,0.5748,0.0327743,0,0.28888,0.166435,0.753623,0.0453028,0.730054,0.159581,0.00781954,0.366062,0.0701928,0.0130647,0.410993,0.0191478,0.753623,0.00865935,0.0592903,0.00620787,0.0701928,0.24628,0.16691,0.0079038,0.00620787,0.226485,0.336633,0.0292757,0.0694011,1,0.435023,0.307004,0.232066,0.0107037,0.105962,0.155814,0.5,0.00678147,0.0756376
0.454436,1,0.435024,0.0100949,0.0138241,0.297554,0.0986638,0.768077,0.293474,0.800882,0.999883,0.0172819,0.507884,0.531198,0.0196127,0.435031,0.00963947,0.768077,0.023298,0.469429,0.00427183,0.531198,0.834631,0.0812797,0.0157014,0.00427183,0.238635,0.750269,0.0380963,0.531307,1,0.516175,0.362983,0.174224,0.0318242,0.33254,0.100145,0.366667,0.0200682,0.453652
0.0910467,1,0.495715,0.0257425,0,0.195003,0.18723,0.762924,0.0249385,0.687006,0.0585899,0.00542205,0.38831,0.170129,0.0163827,0.376791,0.00467193,0.762924,0.00665054,0.0469143,0.00199754,0.170129,0.370126,0.14422,0.00517046,0.00199754,0.151306,0.600689,0.0493166,0.175119,0.69985,0.553228,0.502173,0.132998,0.0203653,0.551132,0.0694138,0.508333,0.00237719,0.0828318
0.195377,1,0.40968,0.00191143,0.0689924,0.214471,0.111755,0.753917,0.194586,0.680292,1,0.00335039,0.353764,0.195406,0.0146219,0.47316,0.00122777,0.753917,0.0030696,0.0506766,0.000922727,0.195406,0.292419,0.0256468,0.00321831,0.000922727,0.163029,0.606594,0.218805,0.199399,0,0.64693,0.378203,0.463985,0.122525,0.249919,0.0247938,1,0.000926783,0.200157
0.080951,0,0.49711,0.00647906,0,0.266967,0.0836596,0.768296,0.0206003,0.599393,0.07736,0.0133532,0.46914,0.087477,0.00834677,0.743952,0.0104582,0.768296,0.0159006,0.0469696,0.00460757,0.087477,0.102735,0.0831644,0.0131413,0.00460757,0.213112,0.193351,0.11013,0.0909063,0.250375,0.628,0.878981,0.0448643,0.0316188,0.626993,0.11949,0,0.00299272,0.0818164
0.73491,0.71875,0.436684,0.22854,0,0.224021,0.512112,0.415732,0.281615,0.622937,0.59968,0.004088,0.400447,0.634903,0.0215448,0.393079,0.136969,0.415732,0.00607766,0.225052,0.235063,0.634903,0.153401,0.527691,0.00397566,0.235063,0.195993,0,0,0.62477,0.69985,0.669236,0.158639,0.117639,0,0.883076,0.449188,0.666667,0.00235401,0.788662
0.142965,1,0.902048,0.114783,0.037723,0.149385,0.690237,0.643934,0.396566,0.845968,0.849168,0.0273889,0.520246,0.274773,0.00990019,0.328358,0.0426451,0.643934,0.0367204,0.104695,0.0207361,0.274773,0.178392,0.34273,0.0310693,0.0207361,0.0780219,0.154865,0.217653,0.296759,1,0,0.0673399,0.0935081,0.0847299,0.0765258,0.246455,0.491667,0.0222704,0.125028
0.231807,1,0.436994,0.0121249,0,0.205311,0.133388,0.776026,0.0594106,0.668465,0.0651427,0.0155757,0.370141,0.185654,0.0151746,0.642511,0.00695684,0.776026,0.0126023,0.0469673,0.00109006,0.185654,0.214186,0.0954848,0.0136262,0.00109006,0.246255,0.534362,0.0740651,0.173934,1,0.629324,0.362548,0.14481,0.0366184,0.739264,0.0782199,1,0.00401013,0.282555
0.530756,1,0.600831,0.0250251,0.0429339,0.271995,0.15552,0.743759,0.391575,0.700741,0.74124,0.0265144,0.493889,0.610347,0.03754,0.34181,0.0222815,0.743759,0.0442434,0.0471368,0.00659507,0.610347,0.00763177,0.149844,0.0273635,0.00659507,0.241224,0.530207,0.073983,0.616628,1,0.433933,1,0.166306,0.0446666,0.518812,0.161022,0.5,0.0101019,0.517852
0.425673,0.23125,0,0.0180904,0,0.293651,0.145165,0.75126,0.1124,0.912723,0.0984625,0.0118701,0.168978,0.184536,0.0147701,0.322807,0.012004,0.75126,0.0065622,0.0487519,0.00486854,0.184536,0.0879805,0.142352,0.0135408,0.00486854,0.249831,0.746798,0.101099,0.204566,0.751125,0.863192,0.0667714,1,0.0265244,0.49754,0.125524,0.2,0.00192814,0.380594
0.00966501,1,0.440282,0.199356,0,0.243064,0.126447,0.555699,0,0.641544,0.262967,0.00813824,0.608216,0.0166335,0.0582635,0.381281,0.173022,0.555699,0.0105541,0.0504878,0.0596767,0.0166335,0.203264,0.461335,0.00971397,0.0596767,0.196645,0.741853,0,0.0192079,0.751125,0.64938,0.0470755,0.030539,0,0.415067,0.510248,0.508333,0.00345934,0.0112738
0.0161214,1,0.704427,0.101665,0,0.226001,0.328777,0.766373,0.0117762,0.47584,0.104845,0.0303361,0.306378,0.000180423,0.0807249,0.402239,0.0158586,0.766373,0.0301252,0.0477859,0.00371252,0.000180423,0.0528353,0.347464,0.0413097,0.00371252,0.256825,0.363871,0,0.00207138,1,0.523723,0.0850718,0.237415,0,0.482241,0.127151,0.5,0.00117443,0.0167871
0.0914483,1,0.496671,0.0348204,0,0.265035,0.116382,0.749491,0.049972,0.802061,0.664919,0.0294739,0.453585,0.0968078,0.0280206,0.40853,0.0263143,0.749491,0.026343,0.0612539,0.00707647,0.0968078,0.172738,0.172909,0.0302156,0.00707647,0.215237,0.365766,0,0.0972175,1,0.452195,0.35204,0.162947,0,0.619003,0.173042,1,0.00483429,0.0949688
0.215983,1,0.186755,0.0569671,0,0.743178,0.255009,0.673906,0.262546,0.53611,0.999883,0.75165,0.355059,0.205666,0.0308649,0.373345,0.0366326,0.673906,0.472142,0.0503016,0.0195622,0.205666,0.0304018,0.24912,0.748462,0.0195622,0.719223,0.471031,0.0174869,0.20787,1,1,0.11927,0.368259,0.00636392,0.547628,0.206244,0.5,0.00117071,0.232429
0.0286893,0.5,1,0.189591,0.26854,0.253063,0.381622,0.72732,0.0160978,0.684972,0.441738,0.00290249,0.325151,0.0234795,0.0103111,0.383728,0.141583,0.72732,0.00154872,1,0.051728,0.0234795,0.0389918,0.437169,0.00258528,0.051728,0.192576,0.0258503,0.38822,0.0206758,1,0.0399832,0,0.489813,0.601751,0.180963,0.414185,0.133333,0.00157586,0
0.267467,1,0.363784,0.0232486,0,0.339057,0.139499,0.704629,0.186862,0.712904,0.255945,0.0674427,0.401834,0.256262,0.158653,0.376601,0.0133925,0.704629,0.0838337,0.0586067,0.00819775,0.256262,0.0813092,0.145921,0.0605615,0.00819775,0.3524,0.294734,0,0.262104,1,0.665444,0.0648263,0.128772,0,0.760798,0.118272,1,0.00180844,0.273193
0.222754,1,0.519854,0.00369175,0.0686874,0.135858,0.061009,0.753776,0.360348,0.461487,0.134063,0.0165707,0.252138,0.112735,0.0279386,0.509098,0.00257523,0.753776,0.0234328,0.0497227,0.000778117,0.112735,0.0300875,0.0240933,0.0147395,0.000778117,0.105117,0.7903,0.134985,0.130294,0.70105,0.724711,0.501219,0.35438,0.131192,0.143575,0.0390026,0.5,0.00953221,0.212698
0.0728815,1,0.508642,0.0456503,0,0.277607,0.092937,0.756528,0.0147144,0.774706,0.681879,0.0166786,0.364863,0.0781885,0.0484841,0.40923,0.0460195,0.756528,0.0220868,0.0578454,0.0146663,0.0781885,0.444185,0.190955,0.017497,0.0146663,0.236325,0.683711,0.0701701,0.0795855,1,0.463755,0.264005,0.336833,0.0162769,0.364541,0.245958,0.5,0.00408364,0.0849127
0.7544,1,0.474296,0.076837,0.00465634,0.210709,0.388432,0.90602,1,0.654235,0.98909,3.00793e-05,0.486857,0.785896,0.0214526,0.444882,0.0594551,0.90602,0,0.0870589,0.0304429,0.785896,0.17015,0.299804,0,0.0304429,0.154628,0.434944,0.498553,0.822197,1,0.603604,0.0450003,0.130413,0.176977,0.358716,0.301741,0.5,0,0.740853
0.0665548,1,0.582689,0.0108094,0,0.233915,0.0942814,0.753506,0.0230152,0.707791,0.353074,0.00820836,0.375815,0.0912048,0.0684374,0.350125,0.0103704,0.753506,0.0104142,0.0652403,0.00254141,0.0912048,0.151923,0.0811962,0.00774473,0.00254141,0.185635,0.602938,0,0.0915677,0.70105,0.446327,0.219126,0.0970349,0,0.792282,0.102852,0.766667,0.00241107,0.0677924
0.163417,1,0.455297,0.00837092,0,0.242832,0.0912984,0.749687,0.14471,0.698658,0.0289095,0.00679013,0.543271,0.165542,0.0174357,0.419001,0.00378038,0.749687,0.00614313,0.0672906,0.00225431,0.165542,0.062475,0.0790778,0.00675523,0.00225431,0.187054,0.338918,0,0.173069,1,0.584374,0.208823,0.0581406,0,0.979113,0.0592119,1,0.00363761,0.161079
0.36646,0.35,0.601131,0.0109206,0.0280325,0.176073,0.130238,0.741007,0.694414,0.762813,0.387195,0.00909004,0.468362,0.514784,0.0630582,0.392725,0.00586035,0.741007,0.00853737,0.0872928,0.00695752,0.514784,0.336892,0.103317,0.00895175,0.00695752,0.122151,0.094351,0.0759856,0.524586,0.69985,0.379637,0.181722,0.123107,0.0870806,0.26734,0.0870966,0,0.00470219,0.349288
0.427299,0.1,0.393333,0.0415295,1,0.2825,0.189574,0.754661,0.450827,0.701658,0.314536,0.059558,0.146527,0.429302,0.0585465,0.377544,0.0344175,0.754661,0.0591514,0.0604057,0.0353036,0.429302,0.254751,0.220052,0.0581844,0.0353036,0.230185,0.303797,1,0.43677,1,0.645047,0.174395,0.542559,1,0.522304,0.22269,0,0.0156504,0.433348
0.0149861,1,0.230688,0.257213,0,0.241605,0.106235,1,0.00398787,0.668048,0.168446,0.00522427,0.337968,0.00563705,0.261897,0.403327,0.164006,1,0.00590215,0.128479,0.0923127,0.00563705,0.192075,0.550338,0.00497969,0.0923127,0.192931,0.582928,0,0.00562916,1,0.840384,0.0467998,0.300331,0,0.411022,0.491001,0.775,0.00199765,0.0222414
0.204441,1,0.535364,0.0333438,0.0138241,0.339527,0.21797,0.768097,0.0633956,0.674491,0.999883,0.0599383,0.430766,0.167409,0.128166,0.389234,0.0214366,0.768097,0.0435894,0.274358,0.00979248,0.167409,0.565143,0.19185,0.059238,0.00979248,0.30266,0.535022,0.0605795,0.170654,1,0.52362,0.116194,0.279155,0.0396665,0.565228,0.174407,1,0.0162889,0.219843
0.120609,1,0.329013,0.0215706,0.00890575,0.337221,0.107699,0.771897,0.0262689,0.63944,0.498014,0.0232863,0.308142,0.0862841,0.0128996,0.389294,0.0176097,0.771897,0.024617,0.108824,0.005485,0.0862841,0.26742,0.132981,0.0224454,0.005485,0.237349,0.600935,0.0350032,0.0887613,1,0.764847,0.0534231,0.220967,0.034559,0.758424,0.142644,0.775,0.0344562,0.137091
0.200375,1,0.393044,0.00362512,0,0.255024,0.0741406,0.752141,0.0645764,0.699636,0.160737,0.0120011,0.446991,0.193956,0.00631507,0.356823,0.00219541,0.752141,0.0137472,0.046938,0.00138377,0.193956,0.217977,0.0551197,0.0132508,0.00138377,0.23278,0.440067,0.122897,0.192584,1,0.647101,0.222435,0.0943822,0.0352528,0.760247,0.0498481,1,0.00239519,0.231331
0.0560293,1,0.396875,0.0354278,0,0.540459,0.132488,0.69794,0.0101409,0.688218,0.365031,0.505452,0.291272,0.0517643,0.0392237,0.384065,0.0218682,0.69794,0.811193,0.0485819,0.00993761,0.0517643,0.20255,0.19483,0.469649,0.00993761,0.573766,0.271925,0,0.0500358,1,0.653118,0.0255834,0.250528,0,0.600273,0.173147,1,0.0140199,0.0628078
0.0538916,1,0.507743,0.276008,0.0234752,0.259439,0.290404,0.587541,0.0232036,0.542898,0.980611,0.013771,0.345927,0.0524006,0.0132577,0.375613,0.217653,0.587541,0.0117703,0.0551616,0.0680285,0.0524006,0.1033,0.528451,0.0154825,0.0680285,0.217292,0.634258,0.0769951,0.0544902,1,0.66627,0.0253967,0.220214,0.123544,0.430533,0.536835,1,0.00881132,0.0557516
0.216702,1,0.567388,0.0134447,0.0138241,0.305792,0.213657,0.757006,0.0707942,0.666201,0.999883,0.121209,0.296225,0.14271,0.0113119,0.393978,0.00922877,0.757006,0.144481,0.256298,0.00427833,0.14271,0.397071,0.112154,0.138673,0.00427833,0.345615,0.686277,0.0605795,0.141526,1,0.498124,0.174503,0.382075,0.0277497,0.389553,0.108034,1,0.0426987,0.239623
0.244857,1,0.555532,0.0303112,0.0184321,0.276199,0.210772,0.701498,0.102056,0.674414,0.999883,0.0205686,0.40589,0.226366,0.0375149,0.36352,0.020927,0.701498,0.0416877,0.240877,0.00763419,0.226366,0.631709,0.164853,0.0234868,0.00763419,0.24418,0.683367,0.122408,0.230559,1,0.50309,0.18446,0.365324,0.0719529,0.467198,0.157089,1,0.0509979,0.253881
0.247706,1,0.456224,0.0243124,0.0184321,0.213369,0.221427,0.733035,0.0875547,0.709199,0.999883,0.0190037,0.578697,0.241301,0.0765808,0.226175,0.016054,0.733035,0.00936147,0.0622357,0.010712,0.241301,0.350964,0.165595,0.0198517,0.010712,0.18062,0.572836,0.3666,0.216474,1,0.574259,0.132699,0.122611,0.257584,0.659907,0.150002,0.5,0.0040956,0.273416
0.769542,1,0.608473,0.0177493,0.0339869,0.197727,0.148371,0.71194,0.554043,0.588151,0.664919,0.00556476,0.654965,0.821134,0.0232258,0.417757,0.0157402,0.71194,0.0047803,0.0835186,0.0120681,0.821134,0.174673,0.139922,0.00428213,0.0120681,0.158708,0.27137,0.516826,0.783849,1,0.524043,0.449069,0.140232,0.277732,0.732389,0.14626,0.5,0.00763693,0.69796
